"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 21, 2016","278.0414","271.8060","281.3142","269.7190","-","2.29%"
"Jan 22, 2016","290.2003","278.0414","290.7259","278.0414","-","4.37%"
"Jan 25, 2016","283.1458","290.2003","292.7447","282.6196","-","-2.43%"
"Jan 26, 2016","288.8254","283.1458","292.2255","278.3026","-","2.01%"
"Jan 27, 2016","293.4082","288.8254","295.4493","284.5581","-","1.59%"
"Jan 28, 2016","296.2633","293.4082","304.0319","291.2393","-","0.97%"
"Jan 29, 2016","300.6679","296.2633","301.9034","295.8732","-","1.49%"
"Feb 01, 2016","292.9208","300.6680","300.6680","291.3168","-","-2.58%"
"Feb 02, 2016","285.5390","292.9208","292.9208","283.8557","-","-2.52%"
"Feb 03, 2016","295.3005","285.5390","295.8435","283.5880","-","3.42%"
"Feb 04, 2016","293.7004","295.3005","300.8433","293.0296","-","-0.54%"
"Feb 05, 2016","291.6371","295.2911","297.9052","290.7737","-","-0.70%"
"Feb 08, 2016","288.8855","293.2936","295.9532","288.6916","-","-0.94%"
"Feb 09, 2016","280.6136","290.5566","292.7433","280.2403","-","-2.86%"
"Feb 10, 2016","282.2881","282.2379","287.8277","281.3871","-","0.60%"
"Feb 11, 2016","281.7048","284.0496","286.2879","281.3795","-","-0.21%"
"Feb 12, 2016","294.9782","281.7048","295.2734","281.7048","-","4.71%"
"Feb 16, 2016","290.9748","294.9782","303.0572","289.7136","-","-1.36%"
"Feb 17, 2016","300.4153","290.9748","301.5764","289.6501","-","3.24%"
"Feb 18, 2016","299.1719","300.4153","304.9321","298.6220","-","-0.41%"
"Feb 19, 2016","293.7318","299.1719","299.8403","292.2312","-","-1.82%"
"Feb 22, 2016","300.7004","293.7318","302.4049","293.7318","-","2.37%"
"Feb 23, 2016","294.4606","300.7004","301.7656","293.1161","-","-2.08%"
"Feb 24, 2016","297.8511","294.4606","299.1542","290.0962","-","1.15%"
"Feb 25, 2016","300.7000","297.8511","302.1198","293.2417","-","0.96%"
"Feb 26, 2016","300.0019","300.7000","307.9799","299.1508","-","-0.23%"
"Feb 29, 2016","303.6298","300.0019","304.3011","297.8763","-","1.21%"
"Mar 01, 2016","304.7254","303.6298","306.4452","300.8680","-","0.36%"
"Mar 02, 2016","306.3862","304.7254","308.4381","302.3794","-","0.55%"
"Mar 03, 2016","307.1584","306.3862","308.8126","304.2902","-","0.25%"
"Mar 04, 2016","314.6847","307.1584","314.8998","306.7288","-","2.45%"
"Mar 07, 2016","324.2092","315.7687","325.3113","315.7687","-","3.03%"
"Mar 08, 2016","320.5834","325.3151","327.7264","319.8738","-","-1.12%"
"Mar 09, 2016","328.7305","321.6507","329.0131","320.8312","-","2.54%"
"Mar 10, 2016","327.3980","329.6906","329.6906","324.6774","-","-0.41%"
"Mar 11, 2016","331.4096","328.3044","333.3084","328.3044","-","1.23%"
"Mar 14, 2016","327.1337","331.4096","331.8579","324.1318","-","-1.29%"
"Mar 15, 2016","323.8336","327.1337","327.8371","321.8860","-","-1.01%"
"Mar 16, 2016","330.6971","323.8336","331.5794","323.8336","-","2.12%"
"Mar 17, 2016","337.8768","330.6971","337.8768","330.6971","-","2.17%"
"Mar 18, 2016","335.3031","337.8768","340.7920","334.8610","-","-0.76%"
"Mar 21, 2016","336.1453","335.3031","337.6894","331.9410","-","0.25%"
"Mar 22, 2016","337.5255","336.1453","338.3600","334.0037","-","0.41%"
"Mar 23, 2016","329.3739","337.5255","337.5255","329.0305","-","-2.42%"
"Mar 24, 2016","327.9070","329.3739","329.4147","323.1611","-","-0.45%"
"Mar 28, 2016","327.8384","327.9070","330.0847","325.5524","-","-0.02%"
"Mar 29, 2016","324.2058","327.8384","328.1358","322.0109","-","-1.11%"
"Mar 30, 2016","323.3024","324.2058","330.1608","322.8231","-","-0.28%"
"Mar 31, 2016","323.4185","323.3024","326.4361","320.2985","-","0.04%"
"Apr 01, 2016","316.4048","323.3931","323.6707","315.2849","-","-2.17%"
"Apr 04, 2016","311.3678","316.4048","318.0363","310.9838","-","-1.59%"
"Apr 05, 2016","310.4056","311.3678","311.4329","309.0974","-","-0.31%"
"Apr 06, 2016","317.5926","310.4056","318.4425","310.4056","-","2.32%"
"Apr 07, 2016","316.2252","318.4088","320.6037","313.8462","-","-0.43%"
"Apr 08, 2016","329.0248","317.0123","329.1741","317.0123","-","4.05%"
"Apr 11, 2016","331.9992","329.8054","333.3011","327.2745","-","0.90%"
"Apr 12, 2016","341.5834","332.8414","341.8619","331.8221","-","2.89%"
"Apr 13, 2016","341.9822","342.3541","344.7188","339.3325","-","0.12%"
"Apr 14, 2016","339.6728","341.9822","343.2805","337.8774","-","-0.68%"
"Apr 15, 2016","336.2497","339.6728","340.3528","332.7789","-","-1.01%"
"Apr 18, 2016","335.8521","336.2497","338.1504","326.9715","-","-0.12%"
"Apr 19, 2016","343.5662","335.8521","344.7430","334.5769","-","2.30%"
"Apr 20, 2016","352.4818","343.5662","352.6912","338.7360","-","2.60%"
"Apr 21, 2016","348.3323","352.4818","355.6926","347.1536","-","-1.18%"
"Apr 22, 2016","347.9833","348.3323","353.4753","346.8023","-","-0.10%"
"Apr 25, 2016","345.2330","347.9833","349.7606","343.4498","-","-0.79%"
"Apr 26, 2016","351.6755","345.6882","352.0506","343.8978","-","1.87%"
"Apr 27, 2016","356.0933","351.6755","356.9286","349.7867","-","1.26%"
"Apr 28, 2016","359.5602","356.0934","359.9800","354.5399","-","0.97%"
"Apr 29, 2016","360.4070","359.5602","363.4704","357.8700","-","0.24%"
"May 02, 2016","355.1299","360.4070","360.4070","354.0415","-","-1.46%"
"May 03, 2016","348.3384","355.1299","357.3329","346.9194","-","-1.91%"
"May 04, 2016","347.7131","348.3384","353.3126","345.5307","-","-0.18%"
"May 05, 2016","347.8143","347.7131","356.5751","346.3970","-","0.03%"
"May 06, 2016","350.6179","348.3331","353.6876","345.0733","-","0.81%"
"May 09, 2016","342.8921","351.1495","354.6828","342.3900","-","-2.20%"
"May 10, 2016","351.7183","343.3915","352.0120","342.2777","-","2.57%"
"May 11, 2016","361.1458","352.2308","361.4952","350.4062","-","2.68%"
"May 12, 2016","362.9170","361.6428","364.1971","357.8792","-","0.49%"
"May 13, 2016","361.7193","362.9170","362.9170","359.0147","-","-0.33%"
"May 16, 2016","367.6645","361.7193","368.7876","361.3259","-","1.64%"
"May 17, 2016","370.7639","367.6645","371.4990","366.5185","-","0.84%"
"May 18, 2016","369.9759","370.7639","373.2599","368.0971","-","-0.21%"
"May 19, 2016","366.9540","369.9759","369.9759","361.4676","-","-0.82%"
"May 20, 2016","367.3041","366.9540","369.9986","364.9863","-","0.10%"
"May 23, 2016","364.8938","367.3041","367.3041","362.1519","-","-0.66%"
"May 24, 2016","366.1177","364.8938","368.7369","362.4996","-","0.34%"
"May 25, 2016","370.6848","366.1177","371.3086","366.1177","-","1.25%"
"May 26, 2016","371.5996","370.6848","374.2772","368.8423","-","0.25%"
"May 27, 2016","371.8813","371.5996","372.4376","368.2942","-","0.08%"
"May 31, 2016","370.9456","371.8813","374.9962","369.7440","-","-0.25%"
"Jun 01, 2016","371.6658","370.9456","372.6400","365.3148","-","0.19%"
"Jun 02, 2016","374.5462","371.6658","375.9033","368.5711","-","0.77%"
"Jun 03, 2016","374.0210","374.5462","376.2608","372.6539","-","-0.14%"
"Jun 06, 2016","378.7733","374.0210","380.5791","374.0210","-","1.27%"
"Jun 07, 2016","382.3739","379.2076","382.6275","378.1331","-","0.95%"
"Jun 08, 2016","389.8253","382.8993","389.8464","382.7951","-","1.95%"
"Jun 09, 2016","387.7624","390.3691","392.2399","385.4948","-","-0.53%"
"Jun 10, 2016","381.2640","388.3550","388.4664","380.6975","-","-1.68%"
"Jun 13, 2016","381.3000","381.8899","383.4044","379.2834","-","0.01%"
"Jun 14, 2016","379.1561","381.3000","381.3000","376.3847","-","-0.56%"
"Jun 15, 2016","376.1724","379.1561","379.7044","375.2346","-","-0.79%"
"Jun 16, 2016","367.8065","376.1724","376.1724","366.8225","-","-2.22%"
"Jun 17, 2016","376.8463","367.8065","377.4243","367.7348","-","2.46%"
"Jun 20, 2016","382.8874","376.8463","383.0430","376.7794","-","1.60%"
"Jun 21, 2016","380.1584","382.9007","382.9007","376.1810","-","-0.71%"
"Jun 22, 2016","377.0274","380.1584","383.0992","374.7225","-","-0.82%"
"Jun 23, 2016","380.7176","377.0274","381.0069","376.4948","-","0.98%"
"Jun 24, 2016","369.2264","380.7176","380.7176","365.7538","-","-3.02%"
"Jun 27, 2016","364.0715","369.2264","371.9696","362.4692","-","-1.40%"
"Jun 28, 2016","372.1003","364.0715","372.7639","364.0715","-","2.21%"
"Jun 29, 2016","380.3304","372.1003","380.8180","372.1003","-","2.21%"
"Jun 30, 2016","374.0323","380.3304","380.3304","373.6849","-","-1.66%"
"Jul 01, 2016","376.4418","374.0323","376.9073","371.9223","-","0.64%"
"Jul 05, 2016","364.3136","376.4418","376.4418","362.6884","-","-3.22%"
"Jul 06, 2016","365.9633","364.3136","366.8246","359.4891","-","0.45%"
"Jul 07, 2016","355.2742","365.9633","370.6514","354.1645","-","-2.92%"
"Jul 08, 2016","358.0367","355.5745","359.3467","354.9484","-","0.78%"
"Jul 11, 2016","355.9115","358.3497","361.4402","355.2923","-","-0.59%"
"Jul 12, 2016","365.5357","356.2131","365.8187","355.5224","-","2.70%"
"Jul 13, 2016","358.0900","365.7851","366.4701","357.3438","-","-2.04%"
"Jul 14, 2016","362.2525","358.2886","363.9486","358.2886","-","1.16%"
"Jul 15, 2016","361.1228","362.2525","364.8579","359.7076","-","-0.31%"
"Jul 18, 2016","358.4307","361.1228","362.2193","355.5416","-","-0.75%"
"Jul 19, 2016","355.3385","358.4307","360.5936","355.2103","-","-0.86%"
"Jul 20, 2016","354.9893","355.3385","357.0602","350.8138","-","-0.10%"
"Jul 21, 2016","350.8886","354.9893","356.7924","350.4982","-","-1.16%"
"Jul 22, 2016","349.0322","350.8886","351.5510","346.2590","-","-0.53%"
"Jul 25, 2016","345.1490","349.0322","349.8711","344.0963","-","-1.11%"
"Jul 26, 2016","344.3502","345.1490","345.6138","341.5856","-","-0.23%"
"Jul 27, 2016","339.4046","344.3502","345.7618","338.5958","-","-1.44%"
"Jul 28, 2016","336.6810","339.4046","341.1822","336.3534","-","-0.80%"
"Jul 29, 2016","339.3952","336.6810","339.7816","333.2505","-","0.81%"
"Aug 01, 2016","332.4301","339.3952","340.6204","331.6643","-","-2.05%"
"Aug 02, 2016","330.8527","332.4301","337.4165","329.4018","-","-0.47%"
"Aug 03, 2016","336.8074","330.8527","337.9022","330.0139","-","1.80%"
"Aug 04, 2016","340.6718","336.8074","341.4001","334.4309","-","1.15%"
"Aug 05, 2016","342.0263","341.2671","342.9420","339.0177","-","0.40%"
"Aug 08, 2016","346.9429","342.5733","348.4344","342.5733","-","1.44%"
"Aug 09, 2016","345.2763","347.4917","348.8743","344.6231","-","-0.48%"
"Aug 10, 2016","341.6328","345.8579","349.3878","340.9455","-","-1.06%"
"Aug 11, 2016","349.7069","342.2544","351.5945","339.7818","-","2.36%"
"Aug 12, 2016","353.1175","349.7069","353.6895","348.0271","-","0.98%"
"Aug 15, 2016","359.6467","353.1175","360.0661","353.0453","-","1.85%"
"Aug 16, 2016","363.1522","359.6467","363.6656","358.2551","-","0.97%"
"Aug 17, 2016","365.0781","363.1522","365.4017","360.2651","-","0.53%"
"Aug 18, 2016","370.7658","365.0781","371.4356","364.3043","-","1.56%"
"Aug 19, 2016","370.4368","370.7658","372.0104","367.8639","-","-0.09%"
"Aug 22, 2016","364.4031","370.4368","370.4368","364.0245","-","-1.63%"
"Aug 23, 2016","367.0327","364.4031","368.1751","360.8884","-","0.72%"
"Aug 24, 2016","361.5161","367.0327","367.0327","360.2240","-","-1.50%"
"Aug 25, 2016","363.1474","361.5161","363.4622","359.6180","-","0.45%"
"Aug 26, 2016","363.0742","363.1474","368.2564","360.7113","-","-0.02%"
"Aug 29, 2016","359.1407","363.0742","363.0742","358.2413","-","-1.08%"
"Aug 30, 2016","355.7208","359.1408","361.1843","354.8104","-","-0.95%"
"Aug 31, 2016","348.2078","355.7208","355.8894","347.3998","-","-2.11%"
"Sep 01, 2016","341.8668","348.2078","349.9163","341.2348","-","-1.82%"
"Sep 02, 2016","347.1834","341.8668","348.4443","341.8668","-","1.56%"
"Sep 06, 2016","348.1937","347.1834","351.1340","344.2455","-","0.29%"
"Sep 07, 2016","352.1809","348.1937","352.5424","347.8443","-","1.15%"
"Sep 08, 2016","361.9946","352.6608","362.4244","352.6608","-","2.79%"
"Sep 09, 2016","354.7663","362.4394","362.4394","354.5042","-","-2.00%"
"Sep 12, 2016","356.8136","355.2243","358.2573","350.1946","-","0.58%"
"Sep 13, 2016","350.5953","357.1614","357.1614","350.1271","-","-1.74%"
"Sep 14, 2016","346.4749","350.9329","352.7766","346.0746","-","-1.18%"
"Sep 15, 2016","349.4894","346.4749","350.8535","345.5911","-","0.87%"
"Sep 16, 2016","348.0970","349.4894","349.4894","344.8180","-","-0.40%"
"Sep 19, 2016","348.9582","348.0970","352.7514","348.0970","-","0.25%"
"Sep 20, 2016","350.1887","348.9582","351.3461","345.6970","-","0.35%"
"Sep 21, 2016","354.9034","350.1887","355.6762","350.1887","-","1.35%"
"Sep 22, 2016","358.8885","354.9034","360.6166","354.9034","-","1.12%"
"Sep 23, 2016","351.5254","358.8885","359.8713","350.1582","-","-2.05%"
"Sep 26, 2016","356.4594","351.5254","357.9338","350.1638","-","1.40%"
"Sep 27, 2016","350.3949","356.4594","356.4594","348.6112","-","-1.70%"
"Sep 28, 2016","360.2212","350.3949","361.3513","348.9761","-","2.80%"
"Sep 29, 2016","363.3261","360.2212","365.8137","359.3794","-","0.86%"
"Sep 30, 2016","364.4711","363.3261","365.1122","359.6937","-","0.32%"
"Oct 03, 2016","366.8122","364.4711","367.5649","361.7016","-","0.64%"
"Oct 04, 2016","367.4160","366.8122","368.7663","364.4739","-","0.16%"
"Oct 05, 2016","371.7398","367.4160","372.2161","367.4160","-","1.18%"
"Oct 06, 2016","372.8487","371.7399","373.4106","368.8663","-","0.30%"
"Oct 07, 2016","371.8091","373.4121","374.9098","370.0186","-","-0.28%"
"Oct 10, 2016","378.3406","372.3756","380.2728","370.3490","-","1.76%"
"Oct 11, 2016","375.6259","378.8926","379.1202","373.9728","-","-0.72%"
"Oct 12, 2016","372.7581","376.1720","377.6572","372.3952","-","-0.76%"
"Oct 13, 2016","375.8055","373.3519","376.1446","370.7298","-","0.82%"
"Oct 14, 2016","375.6256","375.8055","378.6183","374.1570","-","-0.05%"
"Oct 17, 2016","374.6177","375.6256","377.0721","372.0235","-","-0.27%"
"Oct 18, 2016","375.5601","374.6177","377.3356","373.9056","-","0.25%"
"Oct 19, 2016","379.4907","375.5601","381.1020","375.5601","-","1.05%"
"Oct 20, 2016","374.0859","379.4907","379.6158","372.8602","-","-1.42%"
"Oct 21, 2016","375.7823","374.0859","376.3642","372.6655","-","0.45%"
"Oct 24, 2016","374.9516","375.7823","377.1930","371.3857","-","-0.22%"
"Oct 25, 2016","373.1124","374.9516","377.4533","372.3105","-","-0.49%"
"Oct 26, 2016","370.4695","373.1124","373.5541","368.6845","-","-0.71%"
"Oct 27, 2016","373.7386","370.4695","374.9677","370.2192","-","0.88%"
"Oct 28, 2016","370.0137","373.7386","374.2469","368.8987","-","-1.00%"
"Oct 31, 2016","361.6230","370.0137","370.2457","361.0860","-","-2.27%"
"Nov 01, 2016","360.6041","361.6230","366.5713","359.0228","-","-0.28%"
"Nov 02, 2016","354.9023","360.6041","360.6041","353.0927","-","-1.58%"
"Nov 03, 2016","352.2894","354.9023","356.8248","351.2368","-","-0.74%"
"Nov 04, 2016","349.0992","352.2894","352.9593","346.9992","-","-0.91%"
"Nov 07, 2016","352.9209","350.2438","354.0855","349.8731","-","1.09%"
"Nov 08, 2016","354.6484","354.0903","356.4326","351.8956","-","0.49%"
"Nov 09, 2016","356.5460","355.8932","359.9242","348.3720","-","0.54%"
"Nov 10, 2016","356.2386","357.7792","361.9096","355.4072","-","-0.09%"
"Nov 11, 2016","351.1986","357.4875","358.6013","349.7773","-","-1.41%"
"Nov 14, 2016","349.7660","351.1986","352.6534","346.2047","-","-0.41%"
"Nov 15, 2016","359.3576","349.7660","359.9633","349.7660","-","2.74%"
"Nov 16, 2016","357.5569","359.3576","361.0638","355.8903","-","-0.50%"
"Nov 17, 2016","357.9671","357.5569","362.1974","356.2985","-","0.11%"
"Nov 18, 2016","359.7137","357.9671","360.1652","354.4251","-","0.49%"
"Nov 21, 2016","370.5452","359.7137","371.5212","359.7137","-","3.01%"
"Nov 22, 2016","370.9846","370.5452","375.5192","367.6974","-","0.12%"
"Nov 23, 2016","371.2393","370.9846","372.6261","367.4737","-","0.07%"
"Nov 25, 2016","365.1407","371.2393","371.9306","364.3419","-","-1.64%"
"Nov 28, 2016","370.4019","365.1407","372.5850","363.1823","-","1.44%"
"Nov 29, 2016","359.9978","370.4019","370.4019","358.8669","-","-2.81%"
"Nov 30, 2016","377.2212","359.9978","379.3302","359.9978","-","4.78%"
"Dec 01, 2016","384.7689","377.2212","387.5377","376.2132","-","2.00%"
"Dec 02, 2016","386.3882","384.7689","386.5830","380.4799","-","0.42%"
"Dec 05, 2016","390.1755","386.3882","391.3538","384.2700","-","0.98%"
"Dec 06, 2016","387.1198","390.1755","390.1755","384.5111","-","-0.78%"
"Dec 07, 2016","383.4241","387.7909","389.5464","383.2729","-","-0.95%"
"Dec 08, 2016","387.0053","384.1603","387.2343","382.7864","-","0.93%"
"Dec 09, 2016","390.8428","387.6637","390.8567","387.6637","-","0.99%"
"Dec 12, 2016","396.3951","391.4809","401.9152","391.4809","-","1.42%"
"Dec 13, 2016","396.8989","397.0226","400.0349","394.5657","-","0.13%"
"Dec 14, 2016","391.1406","396.8989","397.2958","390.3111","-","-1.45%"
"Dec 15, 2016","389.2454","391.1406","392.0617","386.0198","-","-0.48%"
"Dec 16, 2016","393.4646","389.2454","394.0792","387.4085","-","1.08%"
"Dec 19, 2016","392.0844","393.4647","395.6492","390.4745","-","-0.35%"
"Dec 20, 2016","392.3250","392.0844","394.4493","390.8436","-","0.06%"
"Dec 21, 2016","390.6964","392.3250","394.6781","389.8997","-","-0.42%"
"Dec 22, 2016","391.9536","390.6964","393.2412","387.8335","-","0.32%"
"Dec 23, 2016","391.8889","391.9536","392.9593","388.9412","-","-0.02%"
"Dec 27, 2016","398.2175","391.8889","399.0281","391.8889","-","1.61%"
"Dec 28, 2016","399.1763","398.2175","400.3428","396.6475","-","0.24%"
"Dec 29, 2016","398.4751","399.1763","400.3231","397.7454","-","-0.18%"
"Dec 30, 2016","398.2039","398.4751","399.9830","397.0701","-","-0.07%"
"Jan 03, 2017","390.6612","398.1954","403.7972","390.1314","-","-1.89%"
"Jan 04, 2017","396.1440","390.6612","396.3693","390.5183","-","1.40%"
"Jan 05, 2017","397.8392","396.1440","400.2500","394.3199","-","0.43%"
"Jan 06, 2017","398.1776","397.8392","400.1288","395.3629","-","0.09%"
"Jan 09, 2017","390.4835","398.8854","398.8854","389.9949","-","-1.93%"
"Jan 10, 2017","389.0093","391.2551","393.5844","388.8822","-","-0.38%"
"Jan 11, 2017","394.6401","389.8194","396.6635","388.8276","-","1.45%"
"Jan 12, 2017","400.6808","395.2846","401.8477","395.2439","-","1.53%"
"Jan 13, 2017","399.8530","401.3166","402.0460","398.3438","-","-0.21%"
"Jan 17, 2017","400.9086","399.8530","405.6180","399.5544","-","0.26%"
"Jan 18, 2017","395.1731","400.9086","402.2613","394.4092","-","-1.43%"
"Jan 19, 2017","394.9597","395.1731","397.5926","393.9771","-","-0.05%"
"Jan 20, 2017","399.4118","394.9597","401.3104","394.3286","-","1.13%"
"Jan 23, 2017","398.7683","399.4118","400.4265","396.2982","-","-0.16%"
"Jan 24, 2017","400.1687","398.7683","401.9957","398.7683","-","0.35%"
"Jan 25, 2017","397.9268","400.1687","400.5786","396.4808","-","-0.56%"
"Jan 26, 2017","400.6841","397.9268","402.9879","397.9268","-","0.69%"
"Jan 27, 2017","397.4690","400.6841","400.7999","394.9380","-","-0.80%"
"Jan 30, 2017","393.5065","397.4690","397.8009","392.8582","-","-1.00%"
"Jan 31, 2017","395.8302","393.5065","398.7658","392.4958","-","0.59%"
"Feb 01, 2017","401.7024","395.8302","401.7751","394.8955","-","1.48%"
"Feb 02, 2017","400.3532","401.7024","404.1631","399.4760","-","-0.34%"
"Feb 03, 2017","400.3779","400.3532","402.2568","398.2781","-","0.01%"
"Feb 06, 2017","396.7610","400.3779","402.1881","396.5461","-","-0.90%"
"Feb 07, 2017","395.5037","397.9572","398.6731","393.9101","-","-0.32%"
"Feb 08, 2017","398.7772","396.6768","400.1153","394.1169","-","0.83%"
"Feb 09, 2017","401.7570","399.9003","403.1795","399.9003","-","0.75%"
"Feb 10, 2017","407.8333","402.8358","408.6803","402.5282","-","1.51%"
"Feb 13, 2017","403.7795","408.9424","409.1227","403.2790","-","-0.99%"
"Feb 14, 2017","405.1003","403.7795","407.1611","403.4200","-","0.33%"
"Feb 15, 2017","405.4751","405.1002","406.9658","403.2771","-","0.09%"
"Feb 16, 2017","403.7078","405.4751","406.9357","402.4696","-","-0.44%"
"Feb 17, 2017","403.0254","403.7078","404.0364","400.6466","-","-0.17%"
"Feb 21, 2017","404.5119","403.0254","407.9501","402.9626","-","0.37%"
"Feb 22, 2017","401.5777","404.5119","405.6149","400.9665","-","-0.73%"
"Feb 23, 2017","403.7389","401.5777","407.2759","401.5777","-","0.54%"
"Feb 24, 2017","401.8312","403.7389","404.2497","401.1046","-","-0.47%"
"Feb 27, 2017","401.0648","401.8312","404.2594","400.8337","-","-0.19%"
"Feb 28, 2017","402.2199","401.0648","402.3207","398.4343","-","0.29%"
"Mar 01, 2017","403.2331","402.2199","405.3113","401.5068","-","0.25%"
"Mar 02, 2017","396.1177","403.2331","403.2331","395.8316","-","-1.76%"
"Mar 03, 2017","398.5617","396.1176","398.8384","395.8755","-","0.62%"
"Mar 06, 2017","398.7814","398.5616","401.0182","396.7311","-","0.06%"
"Mar 07, 2017","397.4435","399.2285","400.9612","397.1478","-","-0.34%"
"Mar 08, 2017","387.6655","397.8716","397.8716","386.9886","-","-2.46%"
"Mar 09, 2017","382.6021","388.0748","389.5308","379.9847","-","-1.31%"
"Mar 10, 2017","380.0577","382.9967","386.7714","379.3326","-","-0.67%"
"Mar 13, 2017","380.1570","380.4278","381.8374","378.7441","-","0.03%"
"Mar 14, 2017","377.2074","380.1570","381.4752","374.8492","-","-0.78%"
"Mar 15, 2017","381.8932","377.2074","382.8771","377.2036","-","1.24%"
"Mar 16, 2017","382.2588","381.8932","386.2617","381.5382","-","0.10%"
"Mar 17, 2017","383.1182","382.2588","384.2627","381.4123","-","0.22%"
"Mar 20, 2017","382.1577","383.1182","384.1391","380.2401","-","-0.25%"
"Mar 21, 2017","379.4072","382.1577","384.2395","378.4252","-","-0.72%"
"Mar 22, 2017","378.2215","379.4072","379.7161","374.5620","-","-0.31%"
"Mar 23, 2017","377.4397","378.2215","380.0979","376.0792","-","-0.21%"
"Mar 24, 2017","378.1291","377.4397","379.0829","376.9702","-","0.18%"
"Mar 27, 2017","376.7111","378.1291","379.5731","373.8730","-","-0.38%"
"Mar 28, 2017","380.0385","376.7111","381.9310","376.7111","-","0.88%"
"Mar 29, 2017","384.8147","380.0385","384.8147","379.9776","-","1.26%"
"Mar 30, 2017","387.1602","384.8147","388.1942","383.0713","-","0.61%"
"Mar 31, 2017","388.2245","387.1601","389.0685","384.7409","-","0.27%"
"Apr 03, 2017","385.5981","388.2245","390.0733","385.2976","-","-0.68%"
"Apr 04, 2017","389.4127","385.5981","389.9349","384.1736","-","0.99%"
"Apr 05, 2017","390.7051","389.4127","394.0864","389.4127","-","0.33%"
"Apr 06, 2017","392.8400","390.7051","393.3558","389.5051","-","0.55%"
"Apr 07, 2017","395.1998","393.4398","398.7784","391.8820","-","0.60%"
"Apr 10, 2017","398.8447","395.7798","398.9131","395.6096","-","0.92%"
"Apr 11, 2017","400.6285","399.4474","400.7492","397.1091","-","0.45%"
"Apr 12, 2017","400.0584","401.2487","403.0416","398.8868","-","-0.14%"
"Apr 13, 2017","401.5849","400.7024","402.5355","399.8526","-","0.38%"
"Apr 17, 2017","399.3124","401.5849","401.5849","399.0812","-","-0.57%"
"Apr 18, 2017","396.5438","399.3124","399.7543","394.8997","-","-0.69%"
"Apr 19, 2017","388.8260","396.5438","398.0764","387.6939","-","-1.95%"
"Apr 20, 2017","387.6963","388.8260","391.6086","387.3444","-","-0.29%"
"Apr 21, 2017","383.0313","387.6963","388.7225","381.5514","-","-1.20%"
"Apr 24, 2017","381.2374","383.0313","385.9769","380.1713","-","-0.47%"
"Apr 25, 2017","383.5655","381.2374","384.3001","379.6715","-","0.61%"
"Apr 26, 2017","383.2932","383.5655","386.2092","381.1130","-","-0.07%"
"Apr 27, 2017","380.3774","383.2932","383.2932","377.1620","-","-0.76%"
"Apr 28, 2017","382.7658","380.3774","384.2143","380.2281","-","0.63%"
"May 01, 2017","381.6419","382.7658","383.3064","380.4572","-","-0.29%"
"May 02, 2017","378.1374","381.6419","384.6589","377.1395","-","-0.92%"
"May 03, 2017","378.7984","378.1374","380.0437","376.2803","-","0.17%"
"May 04, 2017","367.8158","378.7984","378.7984","367.0148","-","-2.90%"
"May 05, 2017","371.3916","368.0177","373.2601","361.2262","-","0.97%"
"May 08, 2017","371.1010","371.3903","374.2635","367.9976","-","-0.08%"
"May 09, 2017","368.8762","371.3653","373.4619","367.9763","-","-0.60%"
"May 10, 2017","375.5445","369.1399","376.9877","369.1399","-","1.81%"
"May 11, 2017","378.2908","375.7900","379.7936","375.7774","-","0.73%"
"May 12, 2017","379.4957","378.2908","380.0947","377.4781","-","0.32%"
"May 15, 2017","382.6323","379.4956","387.2116","378.9767","-","0.83%"
"May 16, 2017","381.7681","382.6323","384.4952","381.3002","-","-0.23%"
"May 17, 2017","384.3497","381.7681","386.1260","379.1919","-","0.68%"
"May 18, 2017","384.1071","384.3497","385.2097","378.2165","-","-0.06%"
"May 19, 2017","391.0425","384.1071","391.2912","384.0192","-","1.81%"
"May 22, 2017","393.6728","391.0425","394.9437","391.0425","-","0.67%"
"May 23, 2017","393.0433","393.6728","394.0836","390.6536","-","-0.16%"
"May 24, 2017","391.9235","393.0433","394.8813","390.3584","-","-0.28%"
"May 25, 2017","383.1072","391.9235","394.9317","381.8026","-","-2.25%"
"May 26, 2017","385.5037","383.1071","385.7232","379.4861","-","0.63%"
"May 30, 2017","382.8646","385.5037","385.9172","380.3868","-","-0.68%"
"May 31, 2017","377.8538","382.8646","383.6581","375.6058","-","-1.31%"
"Jun 01, 2017","377.3587","377.8538","380.9227","376.1698","-","-0.13%"
"Jun 02, 2017","374.3400","377.3587","377.3587","369.9997","-","-0.80%"
"Jun 05, 2017","371.7249","374.3400","377.6870","370.4935","-","-0.70%"
"Jun 06, 2017","374.5466","371.7249","375.0381","370.1360","-","0.76%"
"Jun 07, 2017","366.9945","374.9394","375.4908","366.7307","-","-2.02%"
"Jun 08, 2017","367.8970","367.4325","370.5427","366.3548","-","0.25%"
"Jun 09, 2017","369.8074","368.3241","371.3199","366.6563","-","0.52%"
"Jun 12, 2017","368.3510","370.2268","373.1173","368.0654","-","-0.39%"
"Jun 13, 2017","369.8779","368.7783","370.3593","366.8593","-","0.41%"
"Jun 14, 2017","362.0615","369.8779","370.0903","361.6915","-","-2.11%"
"Jun 15, 2017","361.8502","362.0614","362.6176","359.8007","-","-0.06%"
"Jun 16, 2017","364.1684","361.8502","364.7454","361.6176","-","0.64%"
"Jun 19, 2017","361.3823","364.1684","365.1360","360.8968","-","-0.77%"
